6,16,4068105,-37.81911704,144.9655826
6,17,5646546,-37.81911704,144.9655826
6,18,3672532,-37.81911704,144.9655826
6,19,2355360,-37.81911704,144.9655826
6,20,1896905,-37.81911704,144.9655826
6,21,1726271,-37.81911704,144.9655826
6,22,1466412,-37.81911704,144.9655826
6,23,1137109,-37.81911704,144.9655826
7,0,118103,-37.81832375,144.9714148
7,1,66001,-37.81832375,144.9714148
7,2,48549,-37.81832375,144.9714148
7,3,44374,-37.81832375,144.9714148
7,4,40892,-37.81832375,144.9714148
7,5,54846,-37.81832375,144.9714148
7,6,146526,-37.81832375,144.9714148
7,7,336253,-37.81832375,144.9714148
7,8,525032,-37.81832375,144.9714148
7,9,424735,-37.81832375,144.9714148
7,10,504345,-37.81832375,144.9714148
7,11,574374,-37.81832375,144.9714148
7,12,818396,-37.81832375,144.9714148
7,13,943528,-37.81832375,144.9714148
7,14,757064,-37.81832375,144.9714148
7,15,698766,-37.81832375,144.9714148
7,16,816240,-37.81832375,144.9714148
7,17,1062744,-37.81832375,144.9714148
7,18,1133929,-37.81832375,144.9714148
7,19,813244,-37.81832375,144.9714148
7,20,408761,-37.81832375,144.9714148
7,21,420282,-37.81832375,144.9714148
7,22,700934,-37.81832375,144.9714148
7,23,401451,-37.81832375,144.9714148
8,0,91993,-37.82293543,144.9471751
8,1,9537,-37.82293543,144.9471751
8,2,5452,-37.82293543,144.9471751
8,3,3834,-37.82293543,144.9471751
8,4,5126,-37.82293543,144.9471751
8,5,35118,-37.82293543,144.9471751
8,6,167833,-37.82293543,144.9471751
8,7,402101,-37.82293543,144.9471751
8,8,640954,-37.82293543,144.9471751
8,9,312641,-37.82293543,144.9471751
8,10,251762,-37.82293543,144.9471751
8,11,323835,-37.82293543,144.9471751
8,12,771214,-37.82293543,144.9471751
8,13,687038,-37.82293543,144.9471751
8,14,372561,-37.82293543,144.9471751
8,15,359842,-37.82293543,144.9471751
8,16,488135,-37.82293543,144.9471751
8,17,786638,-37.82293543,144.9471751
8,18,510836,-37.82293543,144.9471751
8,19,246421,-37.82293543,144.9471751
8,20,139155,-37.82293543,144.9471751
8,21,103703,-37.82293543,144.9471751
8,22,90234,-37.82293543,144.9471751
8,23,46429,-37.82293543,144.9471751
9,0,323937,-37.81988253,144.9510828
9,1,21006,-37.81988253,144.9510828
9,2,12549,-37.81988253,144.9510828
9,3,10143,-37.81988253,144.9510828
9,4,9852,-37.81988253,144.9510828
9,5,79313,-37.81988253,144.9510828
9,6,604655,-37.81988253,144.9510828
9,7,1744919,-37.81988253,144.9510828
9,8,3513274,-37.81988253,144.9510828
9,9,1658886,-37.81988253,144.9510828
9,10,699105,-37.81988253,144.9510828
9,11,683482,-37.81988253,144.9510828
9,12,1600658,-37.81988253,144.9510828
9,13,1430815,-37.81988253,144.9510828
9,14,834902,-37.81988253,144.9510828
9,15,1020950,-37.81988253,144.9510828
9,16,2047870,-37.81988253,144.9510828
9,17,3112620,-37.81988253,144.9510828
9,18,1312076,-37.81988253,144.9510828
9,19,464849,-37.81988253,144.9510828
9,20,244172,-37.81988253,144.9510828
9,21,170389,-37.81988253,144.9510828
9,22,144229,-37.81988253,144.9510828
9,23,97800,-37.81988253,144.9510828
10,0,239928,-37.81876473,144.9471055
10,1,32365,-37.81876473,144.9471055
10,2,18729,-37.81876473,144.9471055
10,3,19140,-37.81876473,144.9471055
10,4,11119,-37.81876473,144.9471055
10,5,38109,-37.81876473,144.9471055
10,6,164287,-37.81876473,144.9471055
10,7,516990,-37.81876473,144.9471055
10,8,1036436,-37.81876473,144.9471055
10,9,604736,-37.81876473,144.9471055
10,10,370848,-37.81876473,144.9471055
10,11,367086,-37.81876473,144.9471055
10,12,707162,-37.81876473,144.9471055
10,13,605431,-37.81876473,144.9471055
10,14,398842,-37.81876473,144.9471055
10,15,414872,-37.81876473,144.9471055
10,16,716964,-37.81876473,144.9471055
10,17,1107963,-37.81876473,144.9471055
10,18,663616,-37.81876473,144.9471055
10,19,360677,-37.81876473,144.9471055
10,20,233097,-37.81876473,144.9471055
10,21,200586,-37.81876473,144.9471055
10,22,188115,-37.81876473,144.9471055
10,23,114446,-37.81876473,144.9471055
11,0,105377,-37.81545656,144.9395793
11,1,17785,-37.81545656,144.9395793
11,2,9681,-37.81545656,144.9395793
11,3,6788,-37.81545656,144.9395793
11,4,5942,-37.81545656,144.9395793
11,5,10013,-37.81545656,144.9395793
11,6,34992,-37.81545656,144.9395793
11,7,87125,-37.81545656,144.9395793
11,8,138312,-37.81545656,144.9395793
11,9,161477,-37.81545656,144.9395793
11,10,272877,-37.81545656,144.9395793
11,11,357228,-37.81545656,144.9395793
11,12,537317,-37.81545656,144.9395793
11,13,559869,-37.81545656,144.9395793
11,14,509219,-37.81545656,144.9395793
11,15,481853,-37.81545656,144.9395793
11,16,413439,-37.81545656,144.9395793
11,17,408872,-37.81545656,144.9395793
11,18,392484,-37.81545656,144.9395793
11,19,377904,-37.81545656,144.9395793
11,20,293635,-37.81545656,144.9395793
11,21,240918,-37.81545656,144.9395793
11,22,187518,-37.81545656,144.9395793
11,23,99621,-37.81545656,144.9395793
12,0,182853,-37.81457987,144.942924
12,1,37429,-37.81457987,144.942924
12,2,19479,-37.81457987,144.942924
12,3,15993,-37.81457987,144.942924
12,4,10257,-37.81457987,144.942924
12,5,18768,-37.81457987,144.942924
12,6,78034,-37.81457987,144.942924
12,7,211580,-37.81457987,144.942924
12,8,351939,-37.81457987,144.942924
12,9,320406,-37.81457987,144.942924
12,10,424584,-37.81457987,144.942924
12,11,509325,-37.81457987,144.942924
12,12,801385,-37.81457987,144.942924
12,13,837445,-37.81457987,144.942924
12,14,697699,-37.81457987,144.942924
12,15,665714,-37.81457987,144.942924
12,16,637937,-37.81457987,144.942924
12,17,713429,-37.81457987,144.942924
12,18,761521,-37.81457987,144.942924
12,19,710704,-37.81457987,144.942924
12,20,513084,-37.81457987,144.942924
12,21,434847,-37.81457987,144.942924
12,22,401347,-37.81457987,144.942924
12,23,202157,-37.81457987,144.942924
13,0,603299,-37.81234347,144.9566477
13,1,35226,-37.81234347,144.9566477
13,2,23113,-37.81234347,144.9566477
13,3,18572,-37.81234347,144.9566477
13,4,18704,-37.81234347,144.9566477
13,5,156330,-37.81234347,144.9566477
13,6,948433,-37.81234347,144.9566477
13,7,3231474,-37.81234347,144.9566477
13,8,7339240,-37.81234347,144.9566477
13,9,3524626,-37.81234347,144.9566477
13,10,1443820,-37.81234347,144.9566477
13,11,1239701,-37.81234347,144.9566477
13,12,1733397,-37.81234347,144.9566477
13,13,1926364,-37.81234347,144.9566477
13,14,1407905,-37.81234347,144.9566477
13,15,1805187,-37.81234347,144.9566477
13,16,3333635,-37.81234347,144.9566477
13,17,5237024,-37.81234347,144.9566477
13,18,2233033,-37.81234347,144.9566477
13,19,772537,-37.81234347,144.9566477
13,20,405767,-37.81234347,144.9566477
13,21,256074,-37.81234347,144.9566477
13,22,176895,-37.81234347,144.9566477
13,23,123610,-37.81234347,144.9566477
14,0,511571,-37.82011242,144.962919
14,1,126620,-37.82011242,144.962919
14,2,92629,-37.82011242,144.962919
14,3,69966,-37.82011242,144.962919
14,4,90065,-37.82011242,144.962919
14,5,124273,-37.82011242,144.962919
14,6,313427,-37.82011242,144.962919
14,7,719176,-37.82011242,144.962919
14,8,1455108,-37.82011242,144.962919
14,9,776199,-37.82011242,144.962919
14,10,718610,-37.82011242,144.962919
14,11,833605,-37.82011242,144.962919
14,12,1119177,-37.82011242,144.962919
14,13,1138331,-37.82011242,144.962919
14,14,1087656,-37.82011242,144.962919
14,15,1166020,-37.82011242,144.962919
14,16,1399645,-37.82011242,144.962919
14,17,2056958,-37.82011242,144.962919
14,18,1360887,-37.82011242,144.962919
14,19,867949,-37.82011242,144.962919
14,20,712478,-37.82011242,144.962919
14,21,676239,-37.82011242,144.962919
14,22,606419,-37.82011242,144.962919
14,23,517744,-37.82011242,144.962919
15,0,824897,-37.81064378,144.9644713
15,1,194690,-37.81064378,144.9644713
15,2,123698,-37.81064378,144.9644713
15,3,81979,-37.81064378,144.9644713
15,4,48621,-37.81064378,144.9644713
15,5,55426,-37.81064378,144.9644713
15,6,129355,-37.81064378,144.9644713
15,7,408762,-37.81064378,144.9644713
15,8,1006203,-37.81064378,144.9644713
15,9,991793,-37.81064378,144.9644713
15,10,1292187,-37.81064378,144.9644713
15,11,1818845,-37.81064378,144.9644713
15,12,2907191,-37.81064378,144.9644713
15,13,3296660,-37.81064378,144.9644713
15,14,3002631,-37.81064378,144.9644713
15,15,3066185,-37.81064378,144.9644713
15,16,3185731,-37.81064378,144.9644713
15,17,3440390,-37.81064378,144.9644713
15,18,2645474,-37.81064378,144.9644713
15,19,2045488,-37.81064378,144.9644713
15,20,1746481,-37.81064378,144.9644713
15,21,1321127,-37.81064378,144.9644713
15,22,926528,-37.81064378,144.9644713
15,23,606332,-37.81064378,144.9644713
16,0,656045,-37.81573423,144.9652104
16,1,90381,-37.81573423,144.9652104
16,2,64505,-37.81573423,144.9652104
16,3,48201,-37.81573423,144.9652104
16,4,32697,-37.81573423,144.9652104
16,5,45537,-37.81573423,144.9652104
16,6,150239,-37.81573423,144.9652104
16,7,570129,-37.81573423,144.9652104
16,8,1314020,-37.81573423,144.9652104
16,9,1515135,-37.81573423,144.9652104
16,10,2045702,-37.81573423,144.9652104
16,11,2641641,-37.81573423,144.9652104
16,12,4017066,-37.81573423,144.9652104
16,13,4337111,-37.81573423,144.9652104
16,14,3251618,-37.81573423,144.9652104
16,15,2873296,-37.81573423,144.9652104
16,16,2559794,-37.81573423,144.9652104
16,17,2250924,-37.81573423,144.9652104
16,18,1354195,-37.81573423,144.9652104
16,19,813007,-37.81573423,144.9652104
16,20,549566,-37.81573423,144.9652104
16,21,431494,-37.81573423,144.9652104
16,22,362163,-37.81573423,144.9652104
16,23,260937,-37.81573423,144.9652104
17,0,490426,-37.81362542,144.9732359
17,1,71869,-37.81362542,144.9732359
17,2,43839,-37.81362542,144.9732359
17,3,31615,-37.81362542,144.9732359
17,4,33107,-37.81362542,144.9732359
17,5,101680,-37.81362542,144.9732359
17,6,359832,-37.81362542,144.9732359
17,7,1190771,-37.81362542,144.9732359
17,8,2764747,-37.81362542,144.9732359
17,9,1736001,-37.81362542,144.9732359
17,10,1151366,-37.81362542,144.9732359
17,11,1191060,-37.81362542,144.9732359
17,12,2448358,-37.81362542,144.9732359
17,13,2406388,-37.81362542,144.9732359
17,14,1403174,-37.81362542,144.9732359
17,15,1206214,-37.81362542,144.9732359
17,16,1387832,-37.81362542,144.9732359
17,17,2128275,-37.81362542,144.9732359
17,18,1392366,-37.81362542,144.9732359
17,19,788069,-37.81362542,144.9732359
17,20,577242,-37.81362542,144.9732359
17,21,408003,-37.81362542,144.9732359
17,22,363914,-37.81362542,144.9732359
17,23,258177,-37.81362542,144.9732359
18,0,349339,-37.81344861,144.9730535
18,1,37897,-37.81344861,144.9730535
18,2,27065,-37.81344861,144.9730535
18,3,18605,-37.81344861,144.9730535
18,4,12100,-37.81344861,144.9730535
18,5,54415,-37.81344861,144.9730535
18,6,309955,-37.81344861,144.9730535
18,7,1173717,-37.81344861,144.9730535
18,8,2640199,-37.81344861,144.9730535
18,9,1455097,-37.81344861,144.9730535
18,10,846676,-37.81344861,144.9730535
18,11,811883,-37.81344861,144.9730535
18,12,1189681,-37.81344861,144.9730535
18,13,1199978,-37.81344861,144.9730535
18,14,911382,-37.81344861,144.9730535
18,15,987291,-37.81344861,144.9730535
18,16,1554516,-37.81344861,144.9730535
18,17,2354113,-37.81344861,144.9730535
18,18,1152435,-37.81344861,144.9730535
18,19,482733,-37.81344861,144.9730535
18,20,275131,-37.81344861,144.9730535
18,21,210510,-37.81344861,144.9730535
18,22,190185,-37.81344861,144.9730535
18,23,135821,-37.81344861,144.9730535
19,0,110879,-37.81237202,144.9655067
19,1,73732,-37.81237202,144.9655067
19,2,40658,-37.81237202,144.9655067
19,3,24953,-37.81237202,144.9655067
19,4,12787,-37.81237202,144.9655067
19,5,11053,-37.81237202,144.9655067
19,6,19808,-37.81237202,144.9655067
19,7,44182,-37.81237202,144.9655067
19,8,98982,-37.81237202,144.9655067
19,9,120439,-37.81237202,144.9655067
19,10,213892,-37.81237202,144.9655067
19,11,350706,-37.81237202,144.9655067
19,12,589841,-37.81237202,144.9655067
19,13,620728,-37.81237202,144.9655067
19,14,546739,-37.81237202,144.9655067
19,15,511556,-37.81237202,144.9655067
19,16,499726,-37.81237202,144.9655067
19,17,569722,-37.81237202,144.9655067
19,18,614793,-37.81237202,144.9655067
19,19,592633,-37.81237202,144.9655067
19,20,517988,-37.81237202,144.9655067
19,21,402434,-37.81237202,144.9655067
19,22,301093,-37.81237202,144.9655067
19,23,178850,-37.81237202,144.9655067
20,0,122902,-37.81172913,144.9682466
20,1,78933,-37.81172913,144.9682466
20,2,51679,-37.81172913,144.9682466
20,3,34695,-37.81172913,144.9682466
20,4,20330,-37.81172913,144.9682466
20,5,10786,-37.81172913,144.9682466
20,6,16231,-37.81172913,144.9682466
20,7,34704,-37.81172913,144.9682466
20,8,72220,-37.81172913,144.9682466
20,9,95459,-37.81172913,144.9682466
20,10,164015,-37.81172913,144.9682466
20,11,257033,-37.81172913,144.9682466
20,12,437723,-37.81172913,144.9682466
20,13,417547,-37.81172913,144.9682466
20,14,318435,-37.81172913,144.9682466
20,15,279624,-37.81172913,144.9682466
20,16,276250,-37.81172913,144.9682466
20,17,357170,-37.81172913,144.9682466
20,18,463329,-37.81172913,144.9682466
20,19,505184,-37.81172913,144.9682466
20,20,432428,-37.81172913,144.9682466
20,21,346093,-37.81172913,144.9682466
20,22,296498,-37.81172913,144.9682466
20,23,195497,-37.81172913,144.9682466
21,0,222201,-37.8124803,144.9677307
21,1,177206,-37.8124803,144.9677307
21,2,136820,-37.8124803,144.9677307
21,3,113364,-37.8124803,144.9677307
21,4,74521,-37.8124803,144.9677307
21,5,48381,-37.8124803,144.9677307
21,6,61724,-37.8124803,144.9677307
21,7,85131,-37.8124803,144.9677307
21,8,144732,-37.8124803,144.9677307
21,9,164096,-37.8124803,144.9677307
21,10,234092,-37.8124803,144.9677307
21,11,348080,-37.8124803,144.9677307
21,12,630050,-37.8124803,144.9677307
21,13,633734,-37.8124803,144.9677307
21,14,510710,-37.8124803,144.9677307
21,15,504278,-37.8124803,144.9677307
21,16,526354,-37.8124803,144.9677307
21,17,600080,-37.8124803,144.9677307
21,18,589989,-37.8124803,144.9677307
21,19,555653,-37.8124803,144.9677307
21,20,498879,-37.8124803,144.9677307
21,21,431173,-37.8124803,144.9677307
21,22,376464,-37.8124803,144.9677307
21,23,288326,-37.8124803,144.9677307
22,0,224805,-37.81786445,144.9650682
22,1,105769,-37.81786445,144.9650682
22,2,73752,-37.81786445,144.9650682
22,3,55656,-37.81786445,144.9650682
22,4,41302,-37.81786445,144.9650682
22,5,87521,-37.81786445,144.9650682
22,6,271043,-37.81786445,144.9650682
22,7,672329,-37.81786445,144.9650682
22,8,1154332,-37.81786445,144.9650682
22,9,888220,-37.81786445,144.9650682
22,10,995174,-37.81786445,144.9650682
22,11,1197319,-37.81786445,144.9650682
22,12,1580161,-37.81786445,144.9650682
22,13,1649484,-37.81786445,144.9650682
22,14,1570136,-37.81786445,144.9650682
22,15,1633271,-37.81786445,144.9650682
22,16,1802835,-37.81786445,144.9650682
22,17,1975579,-37.81786445,144.9650682
22,18,1507741,-37.81786445,144.9650682
22,19,1111569,-37.81786445,144.9650682
22,20,907960,-37.81786445,144.9650682
22,21,763156,-37.81786445,144.9650682
22,22,611199,-37.81786445,144.9650682
22,23,422536,-37.81786445,144.9650682
23,0,27576,-37.81909256,144.9545275
23,1,15621,-37.81909256,144.9545275
23,2,11488,-37.81909256,144.9545275
23,3,8867,-37.81909256,144.9545275
23,4,6904,-37.81909256,144.9545275
23,5,19605,-37.81909256,144.9545275
23,6,72494,-37.81909256,144.9545275
23,7,219730,-37.81909256,144.9545275
23,8,404017,-37.81909256,144.9545275
23,9,249320,-37.81909256,144.9545275
23,10,205244,-37.81909256,144.9545275
23,11,208314,-37.81909256,144.9545275
23,12,298094,-37.81909256,144.9545275
23,13,280191,-37.81909256,144.9545275
23,14,207307,-37.81909256,144.9545275
23,15,210871,-37.81909256,144.9545275
23,16,256270,-37.81909256,144.9545275
23,17,301214,-37.81909256,144.9545275
23,18,181366,-37.81909256,144.9545275
23,19,114957,-37.81909256,144.9545275
23,20,88630,-37.81909256,144.9545275
23,21,79686,-37.81909256,144.9545275
23,22,71207,-37.81909256,144.9545275
23,23,49824,-37.81909256,144.9545275
24,0,59249,-37.81887962,144.954492
24,1,22586,-37.81887962,144.954492
24,2,14615,-37.81887962,144.954492
24,3,11394,-37.81887962,144.954492
24,4,14906,-37.81887962,144.954492
24,5,82578,-37.81887962,144.954492
24,6,316479,-37.81887962,144.954492
24,7,846966,-37.81887962,144.954492
24,8,1341233,-37.81887962,144.954492
24,9,782057,-37.81887962,144.954492
24,10,625642,-37.81887962,144.954492
24,11,631430,-37.81887962,144.954492
24,12,891254,-37.81887962,144.954492
24,13,811456,-37.81887962,144.954492
24,14,686249,-37.81887962,144.954492
24,15,842614,-37.81887962,144.954492
24,16,1233643,-37.81887962,144.954492
24,17,1444402,-37.81887962,144.954492
24,18,811228,-37.81887962,144.954492
24,19,450587,-37.81887962,144.954492
24,20,290815,-37.81887962,144.954492
24,21,236978,-37.81887962,144.954492
24,22,196410,-37.81887962,144.954492
24,23,132262,-37.81887962,144.954492
25,0,59625,-37.82403188,144.9559314
25,1,31388,-37.82403188,144.9559314
25,2,13382,-37.82403188,144.9559314
25,3,8851,-37.82403188,144.9559314
25,4,8751,-37.82403188,144.9559314
25,5,31584,-37.82403188,144.9559314
25,6,109723,-37.82403188,144.9559314
25,7,237857,-37.82403188,144.9559314
25,8,359721,-37.82403188,144.9559314
25,9,274832,-37.82403188,144.9559314
25,10,302094,-37.82403188,144.9559314
25,11,368010,-37.82403188,144.9559314
25,12,504336,-37.82403188,144.9559314
25,13,515255,-37.82403188,144.9559314
25,14,506673,-37.82403188,144.9559314
25,15,520416,-37.82403188,144.9559314
25,16,555559,-37.82403188,144.9559314
25,17,641443,-37.82403188,144.9559314
25,18,437014,-37.82403188,144.9559314
25,19,250039,-37.82403188,144.9559314
25,20,186501,-37.82403188,144.9559314
25,21,159867,-37.82403188,144.9559314
25,22,145378,-37.82403188,144.9559314
25,23,93763,-37.82403188,144.9559314
26,0,72922,-37.80869542,144.960494
26,1,53763,-37.80869542,144.960494
26,2,36948,-37.80869542,144.960494
26,3,29157,-37.80869542,144.960494
26,4,22675,-37.80869542,144.960494
26,5,37061,-37.80869542,144.960494
26,6,78115,-37.80869542,144.960494
26,7,162332,-37.80869542,144.960494
26,8,296384,-37.80869542,144.960494
26,9,391991,-37.80869542,144.960494
26,10,523762,-37.80869542,144.960494
26,11,672536,-37.80869542,144.960494
26,12,946829,-37.80869542,144.960494
26,13,875093,-37.80869542,144.960494
26,14,665415,-37.80869542,144.960494
26,15,522400,-37.80869542,144.960494
26,16,399329,-37.80869542,144.960494
26,17,357496,-37.80869542,144.960494
26,18,311984,-37.80869542,144.960494
26,19,271627,-37.80869542,144.960494
26,20,235260,-37.80869542,144.960494
26,21,189051,-37.80869542,144.960494
26,22,140781,-37.80869542,144.960494
26,23,101315,-37.80869542,144.960494
27,0,17684,-37.80620438,144.9566306
27,1,11349,-37.80620438,144.9566306
27,2,7273,-37.80620438,144.9566306
27,3,5074,-37.80620438,144.9566306
27,4,4068,-37.80620438,144.9566306
27,5,6870,-37.80620438,144.9566306
27,6,19928,-37.80620438,144.9566306
27,7,49726,-37.80620438,144.9566306
27,8,93681,-37.80620438,144.9566306
27,9,99917,-37.80620438,144.9566306
27,10,128516,-37.80620438,144.9566306
27,11,151621,-37.80620438,144.9566306
27,12,185004,-37.80620438,144.9566306
27,13,173914,-37.80620438,144.9566306
27,14,145150,-37.80620438,144.9566306
27,15,124163,-37.80620438,144.9566306
27,16,98754,-37.80620438,144.9566306
27,17,108824,-37.80620438,144.9566306
27,18,96170,-37.80620438,144.9566306
27,19,76526,-37.80620438,144.9566306
27,20,69296,-37.80620438,144.9566306
27,21,59044,-37.80620438,144.9566306
27,22,43439,-37.80620438,144.9566306
27,23,28249,-37.80620438,144.9566306
28,0,73041,-37.82129924,144.9687931
28,1,43029,-37.82129924,144.9687931
28,2,30683,-37.82129924,144.9687931
28,3,28104,-37.82129924,144.9687931
28,4,31056,-37.82129924,144.9687931
28,5,62194,-37.82129924,144.9687931
28,6,165426,-37.82129924,144.9687931
28,7,401803,-37.82129924,144.9687931
28,8,694301,-37.82129924,144.9687931
28,9,530182,-37.82129924,144.9687931
28,10,592505,-37.82129924,144.9687931
28,11,732238,-37.82129924,144.9687931
28,12,918629,-37.82129924,144.9687931
28,13,929093,-37.82129924,144.9687931
28,14,860675,-37.82129924,144.9687931
28,15,892107,-37.82129924,144.9687931
28,16,966470,-37.82129924,144.9687931
28,17,1095495,-37.82129924,144.9687931
28,18,866214,-37.82129924,144.9687931
28,19,645985,-37.82129924,144.9687931
28,20,384982,-37.82129924,144.9687931
28,21,435157,-37.82129924,144.9687931
28,22,398973,-37.82129924,144.9687931
28,23,159134,-37.82129924,144.9687931
29,0,39343,-37.81965808,144.9686345
29,1,23532,-37.81965808,144.9686345
29,2,14650,-37.81965808,144.9686345
29,3,8868,-37.81965808,144.9686345
29,4,10892,-37.81965808,144.9686345
29,5,32096,-37.81965808,144.9686345
29,6,62771,-37.81965808,144.9686345
29,7,150432,-37.81965808,144.9686345
29,8,264215,-37.81965808,144.9686345
29,9,201806,-37.81965808,144.9686345
29,10,246461,-37.81965808,144.9686345
29,11,320376,-37.81965808,144.9686345
29,12,421522,-37.81965808,144.9686345
29,13,463207,-37.81965808,144.9686345
29,14,430859,-37.81965808,144.9686345
29,15,439580,-37.81965808,144.9686345
29,16,436208,-37.81965808,144.9686345
29,17,543850,-37.81965808,144.9686345
29,18,473858,-37.81965808,144.9686345
29,19,337729,-37.81965808,144.9686345
29,20,247352,-37.81965808,144.9686345
29,21,201082,-37.81965808,144.9686345
29,22,166023,-37.81965808,144.9686345
29,23,98048,-37.81965808,144.9686345
