14,14,503
14,15,539
14,16,647
14,17,951
14,18,629
14,19,401
14,20,329
14,21,312
14,22,280
14,23,239
15,0,310
15,1,100
15,2,63
15,3,42
15,4,25
15,5,28
15,6,66
15,7,210
15,8,518
15,9,510
15,10,665
15,11,937
15,12,1498
15,13,1699
15,14,1547
15,15,1580
15,16,1642
15,17,1773
15,18,1363
15,19,1054
15,20,900
15,21,680
15,22,477
15,23,312
16,0,255
16,1,48
16,2,34
16,3,26
16,4,17
16,5,24
16,6,81
16,7,307
16,8,709
16,9,818
16,10,1104
16,11,1426
16,12,2169
16,13,2341
16,14,1755
16,15,1551
16,16,1382
16,17,1215
16,18,731
16,19,438
16,20,296
16,21,232
16,22,195
16,23,140
17,0,170
17,1,33
17,2,20
17,3,14
17,4,15
17,5,47
17,6,166
17,7,551
17,8,1279
17,9,803
17,10,532
17,11,551
17,12,1132
17,13,1113
17,14,649
17,15,558
17,16,642
17,17,984
17,18,644
17,19,364
17,20,267
17,21,188
17,22,168
17,23,119
18,0,121
18,1,17
18,2,12
18,3,8
18,4,5
18,5,25
18,6,143
18,7,543
18,8,1221
18,9,673
18,10,391
18,11,375
18,12,550
18,13,555
18,14,421
18,15,456
18,16,719
18,17,1089
18,18,533
18,19,223
18,20,127
18,21,97
18,22,88
18,23,62
19,0,192
19,1,127
19,2,70
19,3,43
19,4,22
19,5,19
19,6,34
19,7,76
19,8,171
19,9,208
19,10,370
19,11,607
19,12,1022
19,13,1075
19,14,947
19,15,886
19,16,866
19,17,987
19,18,1065
19,19,1027
19,20,897
19,21,697
19,22,521
19,23,309
20,0,204
20,1,131
20,2,86
20,3,57
20,4,33
20,5,17
20,6,27
20,7,57
20,8,120
20,9,158
20,10,272
20,11,427
20,12,728
20,13,693
20,14,528
20,15,464
20,16,458
20,17,593
20,18,769
20,19,839
20,20,718
20,21,574
20,22,492
20,23,324
21,0,376
21,1,300
21,2,232
21,3,192
21,4,126
21,5,82
21,6,104
21,7,144
21,8,245
21,9,278
21,10,396
21,11,589
21,12,1067
21,13,1074
21,14,865
21,15,854
21,16,892
21,17,1017
21,18,999
21,19,941
21,20,845
21,21,730
21,22,638
21,23,488
22,0,370
22,1,174
22,2,121
22,3,91
22,4,68
22,5,144
22,6,446
22,7,1107
22,8,1901
22,9,1463
22,10,1639
22,11,1972
22,12,2603
22,13,2717
22,14,2586
22,15,2690
22,16,2970
22,17,3254
22,18,2483
22,19,1831
22,20,1495
22,21,1257
22,22,1006
22,23,696
23,0,47
23,1,26
23,2,19
23,3,15
23,4,11
23,5,33
23,6,124
23,7,376
23,8,691
23,9,426
23,10,351
23,11,356
23,12,510
23,13,479
23,14,354
23,15,361
23,16,438
23,17,515
23,18,310
23,19,196
23,20,151
23,21,136
23,22,121
23,23,85
24,0,105
24,1,40
24,2,26
24,3,20
24,4,26
24,5,147
24,6,565
24,7,1512
24,8,2395
24,9,1396
24,10,1117
24,11,1127
24,12,1591
24,13,1449
24,14,1225
24,15,1504
24,16,2202
24,17,2579
24,18,1448
24,19,804
24,20,519
24,21,423
24,22,350
24,23,235
25,0,101
25,1,53
25,2,22
25,3,15
25,4,14
25,5,53
25,6,185
25,7,403
25,8,609
25,9,465
25,10,512
25,11,623
25,12,854
25,13,873
25,14,858
25,15,882
25,16,941
25,17,1087
25,18,740
25,19,423
25,20,316
25,21,270
25,22,246
25,23,158
26,0,125
26,1,92
26,2,63
26,3,50
26,4,39
26,5,63
26,6,134
26,7,279
26,8,510
26,9,674
26,10,901
26,11,1157
26,12,1629
26,13,1506
26,14,1145
26,15,899
26,16,687
26,17,615
26,18,536
26,19,467
26,20,404
26,21,325
26,22,242
26,23,174
27,0,29
27,1,18
27,2,12
27,3,8
27,4,6
27,5,11
27,6,32
27,7,81
27,8,154
27,9,164
27,10,211
27,11,249
27,12,304
27,13,286
27,14,239
27,15,204
27,16,162
27,17,179
27,18,158
27,19,126
27,20,114
27,21,97
27,22,71
27,23,46
28,0,127
28,1,75
28,2,53
28,3,49
28,4,54
28,5,108
28,6,289
28,7,703
28,8,1218
28,9,928
28,10,1037
28,11,1282
28,12,1608
28,13,1624
28,14,1504
28,15,1559
28,16,1689
28,17,1915
28,18,1514
28,19,1129
28,20,673
28,21,760
28,22,697
28,23,278
29,0,76
29,1,45
29,2,28
29,3,17
29,4,21
29,5,62
29,6,121
29,7,291
29,8,512
29,9,391
29,10,477
29,11,620
29,12,816
29,13,897
29,14,834
29,15,851
29,16,845
29,17,1053
29,18,918
29,19,654
29,20,479
29,21,389
29,22,321
29,23,190
30,0,313
30,1,233
30,2,167
30,3,128
30,4,90
30,5,62
30,6,72
30,7,148
30,8,265
30,9,292
30,10,419
30,11,593
30,12,993
30,13,967
30,14,757
30,15,717
30,16,737
30,17,822
30,18,846
30,19,813
30,20,731
30,21,635
30,22,555
30,23,434
31,0,162
31,1,76
31,2,34
31,3,17
31,4,17
31,5,11
31,6,27
31,7,81
31,8,156
31,9,166
31,10,234
31,11,288
31,12,476
31,13,531
31,14,485
31,15,503
31,16,454
31,17,515
31,18,614
31,19,744
31,20,829
31,21,779
31,22,580
31,23,343
32,0,340
32,1,196
32,2,126
32,3,83
32,4,56
32,5,64
32,6,147
32,7,427
32,8,940
32,9,820
32,10,1010
32,11,1349
32,12,1921
32,13,2110
32,14,1966
32,15,1954
32,16,2052
32,17,2475
32,18,2041
32,19,1596
32,20,1355
32,21,1222
32,22,1019
32,23,646
33,0,19
33,1,7
33,2,3
33,3,3
33,4,5
33,5,16
33,6,61
33,7,170
33,8,316
33,9,207
33,10,147
33,11,154
33,12,223
33,13,209
33,14,165
33,15,173
33,16,262
33,17,305
33,18,175
33,19,100
33,20,64
33,21,58
33,22,64
33,23,37
34,0,41
34,1,19
34,2,10
34,3,7
34,4,8
34,5,22
34,6,58
34,7,119
34,8,206
34,9,168
34,10,169
34,11,189
34,12,290
34,13,277
34,14,220
34,15,209
34,16,247
34,17,310
34,18,235
34,19,173
34,20,132
34,21,120
34,22,141
34,23,86
36,0,119
36,1,88
36,2,68
36,3,56
36,4,22
36,5,19
36,6,53
36,7,167
36,8,503
36,9,388
36,10,401
36,11,384
36,12,651
36,13,669
36,14,436
36,15,421
36,16,429
36,17,600
36,18,373
36,19,262
36,20,177
36,21,167
36,22,149
36,23,147
37,0,42
37,1,20
37,2,12
37,3,8
37,4,5
37,5,8
37,6,12
37,7,43
37,8,124
37,9,141
37,10,164
37,11,204
37,12,360
37,13,376
37,14,293
37,15,278
37,16,254
37,17,262
37,18,319
37,19,389
37,20,410
37,21,347
37,22,228
37,23,117
38,0,1064
38,1,573
38,2,402
38,3,321
38,4,275
38,5,334
38,6,559
38,7,1275
38,8,2493
38,9,2321
38,10,2723
38,11,3356
38,12,4146
38,13,4526
38,14,4323
38,15,4444
38,16,4633
38,17,4991
38,18,4231
38,19,3326
38,20,2773
38,21,2482
38,22,2234
38,23,1810
39,0,34
39,1,17
39,2,13
39,3,9
39,4,10
39,5,19
39,6,67
39,7,173
39,8,363
39,9,309
39,10,258
39,11,283
39,12,598
39,13,541
39,14,278
39,15,221
39,16,244
39,17,311
39,18,247
39,19,177
39,20,121
39,21,113
39,22,99
39,23,62
40,0,66
40,1,37
40,2,20
40,3,12
40,4,9
40,5,23
40,6,49
40,7,170
40,8,511
40,9,462
40,10,499
40,11,485
40,12,824
40,13,803
40,14,513
40,15,531
40,16,484
40,17,513
40,18,404
40,19,368
40,20,250
40,21,210
40,22,270
40,23,128
42,0,48
42,1,31
42,2,15
42,3,12
42,4,11
42,5,20
42,6,39
42,7,109
42,8,354
42,9,473
42,10,451
42,11,551
42,12,684
42,13,697
42,14,569
42,15,581
42,16,580
42,17,715
42,18,576
42,19,351
42,20,239
42,21,182
42,22,114
42,23,87
43,0,26
43,1,13
43,2,5
43,3,4
43,4,7
43,5,23
43,6,30
43,7,132
43,8,407
43,9,529
43,10,467
43,11,489
43,12,608
43,13,599
43,14,532
43,15,599
43,16,661
43,17,730
43,18,510
43,19,311
43,20,205
43,21,172
43,22,99
43,23,63
44,0,23
44,1,12
44,2,5
44,3,3
44,4,5
44,5,20
44,6,21
44,7,83
44,8,204
44,9,248
44,10,220
44,11,235
44,12,265
44,13,274
44,14,240
44,15,256
44,16,264
44,17,333
44,18,251
44,19,156
44,20,103
44,21,87
44,22,58
44,23,39
